id,brewery_id,country,style,availability,abv
337227,35633,US,pale_ale,Rotating,6.0
109275,27077,US,porter,Rotating,8.5
337735,44121,US,IPA,Limited (brewed once),8.0
333738,44014,US,hybrid,Rotating,6.6
263887,16315,Europe,porter,Rotating,7.4
321195,16866,US,strong_ale,Limited (brewed once),14.0
101188,31492,US,specialty,Year-round,5.2
91331,30356,US,pale_ale,Rotating,7.5
350259,43378,US,wheat,Rotating,4.5
368317,10607,US,IPA,Limited (brewed once),7.3
308519,49838,Canada,pilsener_pale_lager,Year-round,5.0
324024,36487,US,stout,Rotating,8.0
362241,784,US,IPA,Rotating,0.0
352785,41018,US,IPA,Rotating,6.0
151054,337,US,brown_ale,Rotating,5.3
244993,22150,US,wild_sour,Rotating,6.5
241246,32326,US,pale_ale,Year-round,5.9
85659,1140,US,wild_sour,Rotating,7.0
327450,695,US,porter,Rotating,6.0
84140,24300,US,porter,Rotating,11.5
309833,30894,Canada,specialty,Rotating,6.0
179216,887,Europe,pilsener_pale_lager,Year-round,5.2
332801,41869,US,IPA,Rotating,7.0
292920,47399,Europe,wheat,Year-round,3.9
280196,396,US,pale_ale,Rotating,5.25
170551,33983,US,porter,Rotating,8.3
144590,32171,US,dark_ale,Rotating,6.7
252181,267,US,IPA,Rotating,6.4
76915,16846,US,porter,Rotating,5.5
117514,34207,US,pale_ale,Year-round,6.1
241176,29800,US,pilsener_pale_lager,Rotating,5.0
267500,200,US,IPA,Rotating,6.53
80994,16963,US,strong_ale,Spring,8.8
346727,42560,US,wild_sour,Rotating,5.0
165970,25937,US,strong_ale,Rotating,11.2
95725,7611,Europe,dark_lager,Year-round,4.9
127981,34665,US,specialty,Summer,4.5
208427,23249,Europe,pale_ale,Rotating,5.3
264412,48082,US,IPA,Rotating,8.0
208406,42573,US,IPA,Rotating,8.5
161090,30492,US,pale_ale,Rotating,5.7
137707,24134,US,stout,Rotating,10.5
173938,16096,US,IPA,Summer,8.0
354319,27870,US,IPA,Limited (brewed once),7.5
348367,46938,US,stout,Limited (brewed once),13.9
299166,39356,US,IPA,Rotating,8.5
153848,932,US,IPA,Rotating,8.7
80997,27844,US,strong_ale,Rotating,8.5
163693,26520,US,pilsener_pale_lager,Year-round,4.9
338549,32543,US,IPA,Limited (brewed once),7.33
142490,34963,US,wheat,Rotating,5.74
324033,39356,US,IPA,Rotating,8.0
207487,38943,US,IPA,Rotating,6.3
77247,20431,Canada,pale_ale,Rotating,6.0
326592,41956,US,IPA,Rotating,6.7
220629,36484,US,stout,Rotating,8.5
112918,32140,US,IPA,Year-round,7.3
132142,35518,Canada,pale_ale,Year-round,6.0
226458,31831,Europe,pale_ale,Year-round,5.5
134248,28908,Unknown,pale_ale,Rotating,4.0
88270,30324,America,bock,Year-round,5.5
94410,28609,US,strong_ale,Rotating,8.7
208467,38963,US,IPA,Rotating,9.2
136240,29640,US,pale_ale,Rotating,5.5
200524,43163,Europe,pilsener_pale_lager,Year-round,4.9
170402,29850,US,IPA,Rotating,4.5
257720,30452,US,stout,Year-round,6.6
172973,40535,US,IPA,Rotating,8.6
170236,11212,US,pale_ale,Year-round,5.5
175504,13307,Europe,dark_ale,Rotating,9.2
226118,36194,US,dark_ale,Rotating,8.1
334582,24802,US,pale_ale,Limited (brewed once),4.2
97939,31724,US,IPA,Year-round,6.7
98967,29511,Europe,pilsener_pale_lager,Year-round,5.0
339026,40579,US,IPA,Rotating,6.0
195610,32541,US,wild_sour,Rotating,3.9
325725,38886,US,IPA,Rotating,8.5
303653,25434,Europe,pale_ale,Rotating,4.7
113499,203,Europe,pilsener_pale_lager,Rotating,5.0
249057,28192,US,wild_sour,Rotating,5.0
212792,39144,US,stout,Rotating,14.0
331755,31987,US,stout,Limited (brewed once),12.2
185723,41136,US,wheat,Rotating,4.8
179224,39308,US,IPA,Rotating,7.1
323196,40576,Canada,strong_ale,Limited (brewed once),8.2
283647,16759,US,pale_ale,Summer,0.0
263901,1879,Canada,stout,Winter,10.5
91956,25433,US,pilsener_pale_lager,Year-round,4.4
336569,47536,US,IPA,Rotating,8.5
315297,29021,US,porter,Rotating,5.8
86045,29967,Europe,IPA,Year-round,5.5
106599,20786,Unknown,stout,Year-round,7.2
138998,139,US,specialty,Fall,5.0
228770,23200,US,IPA,Rotating,6.5
338342,25920,US,IPA,Rotating,7.7
160306,39158,US,wheat,Year-round,5.5
77651,25220,US,dark_ale,Winter,9.1
233580,37083,US,pale_ale,Rotating,6.4
261182,10460,Europe,stout,Rotating,9.0
79541,12224,Europe,pilsener_pale_lager,Year-round,5.4
293715,30542,US,IPA,Rotating,5.5
120483,32732,US,pale_ale,Rotating,4.9
210188,35134,Canada,stout,Rotating,7.0
110680,16132,Europe,dark_ale,Year-round,5.8
96267,17287,US,brown_ale,Rotating,7.1
215003,44313,Canada,dark_lager,Rotating,5.0
112373,31865,US,strong_ale,Rotating,8.81
272729,16353,US,IPA,Rotating,6.2
89379,20472,Europe,pale_ale,Spring,6.4
93238,28480,America,IPA,Year-round,7.3
168047,38761,Europe,pale_ale,Rotating,5.0
322628,30356,US,stout,Limited (brewed once),13.0
81619,24601,Asia,dark_lager,Year-round,5.0
108474,26554,US,stout,Rotating,9.5
79231,684,US,stout,Year-round,6.4
341086,41018,US,IPA,Rotating,11.0
189033,21952,US,pilsener_pale_lager,Year-round,4.5
85828,1765,US,stout,Rotating,9.5
282192,16077,US,pale_ale,Rotating,5.2
198813,33510,US,stout,Winter,12.0
113679,28290,US,IPA,Year-round,8.3
150842,32661,US,IPA,Rotating,7.0
369552,32615,US,IPA,Limited (brewed once),9.2
188883,30302,US,pale_ale,Rotating,5.5
100203,30450,US,dark_ale,Rotating,6.5
256440,41833,Europe,stout,Year-round,8.0
236464,663,US,pale_ale,Rotating,4.5
329417,36061,Canada,brown_ale,Limited (brewed once),5.5
340845,38773,US,pilsener_pale_lager,Rotating,4.7
75946,12677,Europe,bock,Winter,8.5
244687,25712,US,pale_ale,Rotating,7.1
206473,39356,US,IPA,Rotating,6.8
341300,43,US,IPA,Year-round,6.9
88539,30581,US,pale_ale,Rotating,7.2
125453,32260,US,IPA,Rotating,7.2
274337,204,Asia,pilsener_pale_lager,Year-round,10.0
315457,41018,US,pale_ale,Rotating,5.5
213367,30062,US,stout,Rotating,5.5
235067,28764,US,IPA,Rotating,3.5
232653,26932,US,pale_ale,Rotating,5.8
125590,35210,US,stout,Rotating,3.8
90421,30940,Asia,pilsener_pale_lager,Year-round,4.5
362999,48745,US,pale_ale,Rotating,5.7
286979,16790,Europe,strong_ale,Year-round,13.0
301139,50408,Canada,brown_ale,Year-round,5.5
86375,25168,US,IPA,Summer,6.6
101207,32923,US,IPA,Year-round,6.9
192898,36467,US,pale_ale,Rotating,6.4
361771,52660,US,IPA,Rotating,7.0
322273,51611,Europe,dark_ale,Rotating,6.0
109850,30824,US,wheat,Rotating,6.5
233032,1432,US,IPA,Summer,7.0
140961,36100,US,IPA,Rotating,6.1
96191,28299,US,pale_ale,Rotating,5.5
177718,34175,Asia,IPA,Year-round,5.3
304202,41747,US,stout,Rotating,14.0
297607,24299,Europe,wild_sour,Rotating,7.0
108827,199,US,pale_ale,Rotating,0.0
324181,31850,US,stout,Winter,10.0
123654,35013,Europe,pale_ale,Year-round,5.5
203136,11205,Europe,pilsener_pale_lager,Rotating,4.7
96557,29782,US,specialty,Rotating,7.2
195474,35844,Canada,porter,Winter,5.0
197520,1146,US,brown_ale,Winter,5.3
75570,5171,Europe,IPA,Year-round,7.0
254890,936,US,brown_ale,Year-round,5.1
348284,17981,US,stout,Rotating,7.0
91617,29693,US,specialty,Rotating,7.0
82735,1140,US,IPA,Spring,7.0
273304,40488,US,IPA,Rotating,5.4
100183,11599,US,pale_ale,Rotating,4.9
156653,1432,US,wheat,Rotating,5.5
101707,23672,US,pale_ale,Fall,6.3
239436,40927,US,wheat,Rotating,4.7
84669,29778,US,specialty,Year-round,4.9
94763,25696,US,pale_ale,Rotating,5.0
239112,33631,US,IPA,Rotating,7.7
154604,27926,US,wheat,Rotating,5.5
123027,596,US,pale_ale,Rotating,5.6
197974,41747,US,wild_sour,Rotating,4.6
239795,43737,US,pale_ale,Rotating,4.7
88553,2137,US,strong_ale,Rotating,8.8
75062,3778,Europe,pilsener_pale_lager,Year-round,6.8
75087,394,US,pale_ale,Winter,6.2
75148,971,US,bock,Fall,0.0
75278,738,Europe,pale_ale,Rotating,8.0
75302,25805,US,IPA,Year-round,7.0
75333,27042,US,pale_ale,Rotating,6.2
75335,27042,US,pale_ale,Rotating,5.1
75363,256,US,stout,Rotating,0.0
75367,684,US,dark_lager,Winter,5.0
75403,12547,US,IPA,Rotating,9.0
75418,27276,US,pale_ale,Year-round,5.5
75443,235,US,specialty,Rotating,7.2
75457,584,Europe,pilsener_pale_lager,Year-round,5.0
75501,25916,US,pale_ale,Year-round,7.2
75515,27038,US,dark_lager,Fall,5.6
75557,296,Europe,specialty,Fall,4.8
75562,26765,US,dark_lager,Rotating,7.0
75571,23201,US,pale_ale,Rotating,6.0
75580,17988,US,pale_ale,Rotating,6.7
75598,16818,US,pale_ale,Rotating,4.5
75600,711,Canada,IPA,Rotating,7.5
75608,23495,Europe,specialty,Rotating,4.0
231193,35693,US,IPA,Rotating,6.7
346470,47748,US,IPA,Rotating,7.9
186547,142,Europe,dark_lager,Fall,5.9
359686,36002,US,IPA,Limited (brewed once),8.0
164572,33874,Europe,IPA,Year-round,6.0
92342,30629,US,pale_ale,Year-round,5.6
371448,38311,US,IPA,Limited (brewed once),6.4
188817,41428,US,dark_lager,Year-round,5.0
291761,40386,US,IPA,Rotating,5.8
121551,34159,US,stout,Rotating,4.0
153862,20789,Europe,porter,Year-round,5.0
247753,34735,US,IPA,Rotating,10.0
252733,36710,US,IPA,Rotating,6.5
80715,20472,Europe,strong_ale,Year-round,8.8
146557,34521,US,dark_ale,Winter,5.1
85392,586,US,wheat,Rotating,5.6
257949,44114,US,pilsener_pale_lager,Rotating,4.7
126203,29427,US,wheat,Rotating,5.1
158238,32258,US,strong_ale,Rotating,10.5
153468,36710,US,IPA,Rotating,6.0
291145,49659,US,wheat,Rotating,6.0
238160,36763,US,brown_ale,Rotating,5.4
143721,30623,US,pale_ale,Rotating,4.5
78221,163,Europe,pilsener_pale_lager,Year-round,4.0
357207,33510,US,IPA,Limited (brewed once),8.1
229702,12314,US,IPA,Rotating,9.0
250647,47188,US,porter,Rotating,6.6
273330,48597,US,pale_ale,Year-round,5.6
355568,38311,US,IPA,Limited (brewed once),6.9
104195,29377,US,IPA,Rotating,6.0
81746,26932,US,wheat,Rotating,2.7
352101,47631,Canada,IPA,Limited (brewed once),7.8
178412,20679,US,wild_sour,Rotating,0.0
105021,1535,Canada,IPA,Fall,6.7
198913,18134,US,dark_ale,Winter,6.0
171017,13605,Canada,pilsener_pale_lager,Year-round,5.0
131832,32390,US,IPA,Rotating,7.3
222275,34671,Canada,IPA,Rotating,8.5
304196,40090,US,IPA,Rotating,6.7
173628,26850,US,strong_ale,Rotating,7.1
197017,39432,US,pilsener_pale_lager,Year-round,4.5
312677,15280,US,porter,Rotating,5.0
81802,507,Europe,pilsener_pale_lager,Year-round,5.0
342015,34456,US,IPA,Limited (brewed once),6.8
281454,20766,US,hybrid,Rotating,8.0
273282,583,US,wheat,Rotating,5.0
101921,31,Europe,wheat,Year-round,5.0
89476,23014,US,pale_ale,Rotating,6.4
176907,40090,US,IPA,Rotating,6.8
253468,47223,US,pale_ale,Rotating,5.2
150833,28743,US,brown_ale,Rotating,6.4
119256,684,US,stout,Year-round,6.4
224531,44982,Canada,porter,Rotating,5.3
270278,40982,US,IPA,Rotating,8.3
98327,651,US,IPA,Rotating,7.5
75735,26617,Oceania,pilsener_pale_lager,Year-round,4.6
75760,27632,US,pale_ale,Year-round,6.2
75762,27632,US,pale_ale,Year-round,7.6
75793,36757,US,pale_ale,Year-round,6.0
75813,2171,US,IPA,Rotating,0.0
75900,27326,Oceania,stout,Year-round,5.2
75906,1151,US,stout,Rotating,5.5
75959,9774,US,stout,Winter,7.5
76066,13882,Europe,specialty,Spring,5.0
76089,16393,US,stout,Year-round,9.8
76106,27076,US,dark_ale,Year-round,4.5
265501,31805,US,pale_ale,Year-round,5.0
327743,35363,US,stout,Winter,7.0
121282,9220,Europe,stout,Year-round,8.5
315686,31805,US,stout,Limited (brewed once),10.0
123041,34789,US,IPA,Year-round,6.7
79792,5709,Europe,dark_lager,Year-round,4.7
289491,3120,US,pale_ale,Summer,5.5
91580,26936,US,pale_ale,Rotating,5.5
280384,811,US,IPA,Rotating,8.0
221028,32798,US,strong_ale,Rotating,10.5
150664,12314,US,porter,Winter,7.0
313769,23628,US,IPA,Limited (brewed once),6.5
139374,590,US,specialty,Fall,5.5
117356,28290,US,pale_ale,Year-round,5.7
287156,45954,US,IPA,Rotating,6.4
134240,34454,America,IPA,Year-round,8.5
223612,25955,Europe,brown_ale,Rotating,3.7
132122,22271,US,IPA,Rotating,8.0
223762,3795,Canada,IPA,Rotating,6.8
200100,32249,US,pale_ale,Winter,8.0
318081,31896,US,pale_ale,Limited (brewed once),6.8
200675,36480,US,stout,Rotating,10.5
231793,194,Canada,dark_ale,Rotating,6.5
139921,34058,Europe,IPA,Year-round,7.5
270774,39227,Europe,strong_ale,Year-round,10.5
324131,32705,US,wheat,Rotating,5.0
263181,1199,US,IPA,Rotating,6.7
143126,98,US,specialty,Winter,5.2
319034,47223,US,IPA,Rotating,7.0
295595,48386,US,porter,Summer,5.3
81328,3340,Europe,pilsener_pale_lager,Year-round,5.0
212172,42560,US,strong_ale,Rotating,12.0
121057,27322,US,IPA,Year-round,6.5
200051,40142,US,IPA,Rotating,7.2
146335,526,Europe,bock,Winter,10.0
247628,43128,US,brown_ale,Rotating,3.1
280209,21448,US,stout,Rotating,11.0
145869,193,US,wild_sour,Rotating,10.5
89779,620,Europe,pilsener_pale_lager,Year-round,4.7
236668,45639,US,IPA,Rotating,8.5
154763,34719,US,IPA,Rotating,7.2
246144,34776,US,stout,Rotating,7.5
99260,28983,US,dark_lager,Fall,5.5
345169,33510,US,IPA,Limited (brewed once),8.0
95255,765,Canada,pale_ale,Year-round,5.0
186353,11620,Canada,pale_ale,Summer,0.0
76337,5948,Europe,bock,Winter,7.0
76345,8,US,IPA,Rotating,6.4
76347,24371,America,specialty,Fall,10.0
76358,24444,US,dark_ale,Winter,7.5
76361,6045,US,IPA,Rotating,9.0
76366,26620,US,pale_ale,Winter,9.0
76375,99,US,IPA,Year-round,6.0
76424,8768,US,dark_lager,Winter,6.5
76430,5062,Europe,stout,Rotating,4.5
76467,16236,Asia,pilsener_pale_lager,Year-round,3.3
76468,23200,US,pale_ale,Rotating,7.0
76469,25168,US,stout,Winter,5.8
76495,24326,US,stout,Rotating,6.89
76562,27870,US,pale_ale,Year-round,6.0
76673,2097,US,strong_ale,Rotating,8.5
76689,2923,America,pilsener_pale_lager,Year-round,0.0
279424,162,US,wild_sour,Rotating,5.0
142917,15943,US,pale_ale,Rotating,0.0
169236,24168,US,pilsener_pale_lager,Year-round,5.6
157785,24748,US,IPA,Rotating,10.8
268983,32896,US,pale_ale,Rotating,5.2
141415,35718,US,IPA,Rotating,0.0
216231,30482,Canada,pale_ale,Rotating,7.0
123016,9020,US,pale_ale,Rotating,5.9
116810,13371,US,IPA,Year-round,7.3
89205,31805,US,strong_ale,Rotating,8.0
204737,27870,US,IPA,Year-round,7.0
290280,9629,US,IPA,Rotating,7.8
341827,52599,Europe,pilsener_pale_lager,Rotating,4.5
104997,25924,Europe,IPA,Year-round,7.0
96923,30584,US,pale_ale,Rotating,6.8
252189,45129,US,IPA,Rotating,6.3
269083,45496,US,IPA,Rotating,7.2
144614,25434,Europe,IPA,Year-round,8.2
128262,35687,US,pale_ale,Rotating,4.9
124810,32319,US,wild_sour,Rotating,8.0
157312,38813,US,wheat,Year-round,4.5
323595,49810,US,IPA,Limited (brewed once),7.5
97289,25370,US,wheat,Rotating,5.0
143074,30815,US,specialty,Rotating,5.5
285321,41980,US,pale_ale,Rotating,0.0
97182,7597,Europe,pilsener_pale_lager,Year-round,5.2
236083,38007,US,IPA,Rotating,8.4
204846,32514,US,IPA,Rotating,7.6
294861,36949,US,pale_ale,Rotating,4.5
151241,38102,US,pale_ale,Year-round,5.0
192341,41453,US,IPA,Year-round,6.3
225131,44669,US,bock,Year-round,5.5
239565,26743,US,pilsener_pale_lager,Rotating,7.0
356814,46813,US,pale_ale,Limited (brewed once),5.4
296605,1141,Canada,wild_sour,Summer,5.9
122334,10607,US,IPA,Year-round,6.6
225020,45129,US,IPA,Year-round,6.3
278295,423,US,pale_ale,Rotating,5.5
349783,24678,US,wild_sour,Rotating,6.0
252079,45168,America,dark_lager,Rotating,5.1
347194,273,US,pale_ale,Summer,4.8
168053,40035,US,stout,Rotating,7.5
99310,1011,US,IPA,Year-round,6.1
325298,23145,US,IPA,Limited (brewed once),6.5
185894,41951,US,pale_ale,Year-round,5.4
226305,28657,US,IPA,Rotating,8.1
90045,23200,US,porter,Rotating,10.0
245838,43129,US,wheat,Rotating,4.0
159867,14967,US,bock,Rotating,6.5
161547,38098,US,IPA,Rotating,7.7
252328,25191,US,pale_ale,Rotating,4.5
247962,38060,Canada,IPA,Year-round,6.5
106116,30349,US,IPA,Rotating,7.9
264375,31987,US,porter,Rotating,8.0
118616,12510,Europe,pilsener_pale_lager,Rotating,4.9
162853,27077,US,IPA,Rotating,7.4
110050,32784,US,stout,Rotating,6.4
233189,38954,US,IPA,Rotating,5.9
157560,36381,Europe,dark_ale,Year-round,8.0
164192,34647,US,pale_ale,Rotating,6.7
287959,28908,Unknown,specialty,Year-round,4.0
267758,27917,US,wild_sour,Rotating,8.1
152347,37124,US,pale_ale,Year-round,5.4
330705,48197,US,stout,Rotating,5.0
90895,30581,US,pale_ale,Rotating,5.8
290188,45956,US,pale_ale,Rotating,6.7
218632,28798,US,pale_ale,Rotating,4.0
176348,40956,Europe,wheat,Year-round,4.5
77319,14478,Europe,strong_ale,Year-round,8.0
270377,43129,US,stout,Rotating,10.5
296892,46757,US,pale_ale,Rotating,5.5
264399,48082,US,IPA,Rotating,7.1
234797,813,Europe,pale_ale,Year-round,7.2
76777,27038,US,brown_ale,Year-round,5.9
76816,140,US,specialty,Spring,6.6
76860,22564,US,dark_ale,Rotating,6.0
76871,11080,Europe,pale_ale,Year-round,4.2
76896,22951,US,stout,Year-round,10.0
76932,25959,US,stout,Rotating,11.0
76939,23249,Europe,IPA,Rotating,7.0
76964,12142,Europe,specialty,Winter,7.0
76988,27710,US,hybrid,Year-round,4.9
77021,26824,US,pale_ale,Rotating,4.0
77037,22917,US,strong_ale,Winter,7.7
77040,27839,Europe,pale_ale,Year-round,5.6
77106,1666,US,IPA,Rotating,0.0
77122,493,Asia,pilsener_pale_lager,Year-round,5.0
77154,25937,US,bock,Winter,8.3
361627,38773,US,IPA,Rotating,8.2
183379,35033,Europe,IPA,Rotating,5.5
141827,16590,Europe,dark_lager,Year-round,3.8
231540,45558,US,IPA,Rotating,6.2
160007,359,Europe,strong_ale,Year-round,6.5
138803,24132,Europe,IPA,Rotating,6.0
158207,38826,Europe,stout,Year-round,5.5
112737,38152,Europe,strong_ale,Year-round,10.0
80839,28510,US,pilsener_pale_lager,Rotating,5.4
88966,18076,Europe,pale_ale,Year-round,7.0
190533,36550,US,dark_ale,Rotating,7.5
95859,2426,US,wheat,Summer,0.0
142280,4832,US,specialty,Fall,5.4
137137,682,US,specialty,Rotating,0.0
286069,44599,US,IPA,Rotating,8.0
125399,35329,Europe,stout,Fall,5.2
296999,24776,US,pale_ale,Rotating,7.0
119520,32906,US,pilsener_pale_lager,Rotating,5.4
110100,31675,US,pale_ale,Fall,7.0
171405,38735,US,pale_ale,Year-round,5.0
95713,31805,US,wheat,Rotating,5.6
154418,132,US,IPA,Rotating,0.0
254126,140,US,stout,Rotating,9.8
261015,769,Canada,pilsener_pale_lager,Rotating,5.2
288881,33824,US,IPA,Rotating,9.0
78594,701,US,pale_ale,Rotating,4.6
258081,38773,US,stout,Rotating,8.6
315825,28383,US,IPA,Limited (brewed once),8.0
110537,33818,US,wheat,Year-round,4.8
255975,30452,US,IPA,Rotating,8.0
243449,36536,US,IPA,Rotating,9.0
250841,30405,US,dark_lager,Fall,5.5
77965,22819,Europe,pale_ale,Year-round,4.0
80646,28606,US,stout,Year-round,9.0
88082,435,US,IPA,Year-round,8.4
320581,41783,US,brown_ale,Limited (brewed once),0.0
256663,6209,Europe,wheat,Rotating,5.8
260380,920,Europe,pilsener_pale_lager,Year-round,6.1
95064,28635,US,stout,Rotating,13.0
129059,5062,Europe,pilsener_pale_lager,Rotating,4.5
348130,50815,US,IPA,Limited (brewed once),6.6
206399,33589,US,strong_ale,Rotating,8.5
126031,30813,US,pale_ale,Rotating,3.6
170391,24460,US,IPA,Rotating,8.2
217986,24299,Europe,wheat,Year-round,6.0
312891,41928,US,IPA,Limited (brewed once),0.0
317087,18006,US,IPA,Limited (brewed once),8.0
180402,2681,US,IPA,Rotating,4.8
296319,37027,Europe,strong_ale,Year-round,12.2
89697,10506,America,pilsener_pale_lager,Year-round,4.8
304197,40090,US,pale_ale,Rotating,5.3
233081,37069,Canada,specialty,Summer,3.0
291840,365,US,pale_ale,Summer,0.0
90191,30921,US,pale_ale,Rotating,5.7
355399,16866,US,strong_ale,Limited (brewed once),16.1
262717,33136,US,IPA,Rotating,9.0
98919,31873,US,pale_ale,Year-round,5.5
309493,42618,Canada,wild_sour,Limited (brewed once),4.5
362290,49761,US,stout,Rotating,5.8
87129,29028,Oceania,pale_ale,Year-round,3.8
319538,41928,US,strong_ale,Rotating,9.4
82940,1535,Canada,wheat,Year-round,5.0
286406,48142,US,dark_lager,Rotating,7.0
96403,27092,US,dark_ale,Rotating,7.3
319884,49747,US,IPA,Rotating,8.3
79991,11036,US,dark_lager,Spring,5.2
93192,25667,US,dark_ale,Year-round,7.0
178857,1199,US,IPA,Rotating,9.5
266423,43348,US,strong_ale,Rotating,10.1
96214,132,US,pale_ale,Rotating,5.0
247740,46055,US,pale_ale,Rotating,5.5
276070,39889,US,IPA,Rotating,8.5
120596,2175,US,stout,Rotating,0.0
149669,29088,US,stout,Year-round,0.0
225955,28743,US,stout,Rotating,6.4
150527,36674,US,wheat,Year-round,5.3
264001,44180,US,stout,Rotating,9.1
232581,39159,US,pale_ale,Rotating,3.8
258463,46325,US,pale_ale,Rotating,7.0
354149,49642,Canada,IPA,Rotating,7.3
92309,3461,Europe,strong_ale,Year-round,13.0
152052,38221,Europe,pale_ale,Year-round,4.6
169428,40250,US,stout,Year-round,6.0
266562,134,Europe,specialty,Year-round,0.0
347337,36686,US,wild_sour,Limited (brewed once),0.0
207707,24814,US,dark_lager,Rotating,5.8
149088,60,US,IPA,Year-round,6.0
77709,28178,US,porter,Rotating,7.0
94076,31059,US,wheat,Year-round,5.9
289556,25916,US,pale_ale,Year-round,5.5
229309,37521,US,pale_ale,Rotating,4.2
134117,21329,US,pale_ale,Summer,4.5
322381,30654,US,wild_sour,Rotating,6.4
237573,35996,US,wild_sour,Rotating,6.1
354314,30654,US,IPA,Limited (brewed once),9.9
128766,11065,Europe,wheat,Year-round,4.7
135684,140,US,stout,Rotating,6.2
175512,40848,US,pale_ale,Year-round,5.25
87799,23742,Europe,pale_ale,Year-round,3.9
306366,18316,US,stout,Rotating,9.5
85113,4426,US,bock,Rotating,8.0
92337,29521,Asia,porter,Year-round,5.5
145740,15526,Canada,wild_sour,Rotating,6.0
334974,700,US,IPA,Limited (brewed once),6.8
203039,37371,US,porter,Rotating,8.0
314608,51127,US,porter,Rotating,6.0
317146,140,US,IPA,Year-round,6.7
164268,34776,US,dark_ale,Rotating,10.5
80542,27934,US,wheat,Rotating,5.8
250105,43154,Canada,IPA,Rotating,8.0
194383,35190,US,IPA,Rotating,6.0
123166,2594,Canada,specialty,Summer,2.5
166779,57,America,specialty,Year-round,3.5
121304,4980,US,IPA,Rotating,7.9
223702,22150,US,stout,Rotating,8.0
109511,33636,Europe,pilsener_pale_lager,Year-round,5.2
233506,39318,US,wheat,Rotating,4.0
303546,33530,US,wild_sour,Rotating,4.5
104236,28796,Europe,porter,Winter,4.2
218251,35143,US,strong_ale,Rotating,9.2
317634,33510,US,IPA,Rotating,8.3
249110,46938,US,IPA,Rotating,7.1
131592,13837,US,strong_ale,Rotating,7.7
335269,24018,US,specialty,Limited (brewed once),5.6
177834,13524,US,wild_sour,Rotating,6.2
313168,48069,US,wild_sour,Rotating,4.5
77173,21517,US,porter,Rotating,0.0
77209,25710,US,wheat,Year-round,5.5
77239,12959,US,wild_sour,Rotating,6.5
77249,24300,US,strong_ale,Rotating,8.0
77253,24300,US,pale_ale,Rotating,7.0
77347,848,US,strong_ale,Rotating,6.0
77368,4302,America,stout,Winter,7.0
77505,498,Europe,pilsener_pale_lager,Year-round,6.5
77579,26932,US,specialty,Rotating,6.5
77606,22072,US,pale_ale,Rotating,6.8
77628,27403,US,stout,Winter,9.0
184846,41847,US,IPA,Year-round,6.7
209476,7122,US,dark_lager,Rotating,5.3
226045,38745,US,IPA,Rotating,9.3
273374,25818,US,stout,Spring,6.8
240372,16590,Europe,pilsener_pale_lager,Year-round,5.8
301448,36715,Canada,pale_ale,Fall,5.0
162954,458,US,IPA,Year-round,6.2
198386,35611,US,wheat,Rotating,0.0
264587,46658,US,pale_ale,Rotating,6.6
79429,401,Europe,pilsener_pale_lager,Year-round,3.8
321358,33510,US,IPA,Rotating,6.0
81401,27870,US,pale_ale,Spring,6.0
260321,32319,US,pale_ale,Rotating,7.0
199333,22844,US,pale_ale,Year-round,4.9
183810,2980,US,IPA,Rotating,6.8
283081,487,US,specialty,Rotating,4.2
82172,31805,US,wheat,Rotating,5.0
127214,34141,US,stout,Rotating,14.0
90902,14503,US,IPA,Rotating,0.0
144825,15280,US,dark_ale,Winter,6.2
259884,43600,Canada,pale_ale,Rotating,7.0
103315,31332,US,brown_ale,Rotating,6.0
207037,34209,US,IPA,Rotating,6.5
99350,32319,US,pale_ale,Rotating,7.0
327838,45975,US,IPA,Limited (brewed once),8.0
318566,43889,US,IPA,Rotating,7.0
280134,41922,US,IPA,Rotating,7.3
81586,29101,Europe,dark_ale,Year-round,6.0
117484,28383,US,IPA,Rotating,7.5
97014,25935,US,specialty,Year-round,0.0
164827,2760,Europe,pale_ale,Spring,3.9
119320,27036,US,IPA,Year-round,6.5
292721,45518,US,pilsener_pale_lager,Year-round,5.9
92023,2346,US,brown_ale,Spring,6.5
85117,23201,US,wheat,Rotating,4.8
177807,23249,Europe,IPA,Year-round,7.2
262782,36800,US,IPA,Rotating,7.2
157720,2175,US,stout,Rotating,7.3
170891,16289,US,stout,Rotating,6.3
338852,41018,US,IPA,Rotating,8.0
136863,24633,Europe,dark_lager,Year-round,5.5
137093,3393,Europe,specialty,Fall,5.5
110518,33825,US,pale_ale,Year-round,5.3
85849,427,Europe,pale_ale,Rotating,4.0
143958,35960,Canada,dark_ale,Winter,5.5
96282,30581,US,pale_ale,Rotating,5.8
96127,31840,US,pale_ale,Year-round,4.5
241481,150,US,pale_ale,Summer,5.2
94858,18120,US,pilsener_pale_lager,Year-round,5.1
264932,34326,US,IPA,Rotating,7.1
121716,3723,Canada,IPA,Rotating,8.2
77756,2416,Canada,dark_ale,Winter,6.4
266293,418,US,dark_ale,Rotating,5.5
79206,28635,US,stout,Year-round,5.2
88519,21514,America,porter,Year-round,4.6
338709,52456,US,pale_ale,Year-round,7.2
212211,34888,Europe,bock,Year-round,5.8
123659,5850,Europe,stout,Rotating,10.0
172414,28383,US,brown_ale,Rotating,3.8
329227,44613,Europe,IPA,Rotating,7.5
167155,24903,US,pale_ale,Rotating,6.5
